0.878508,38.0418
0.875252,37.9942
0.871296,37.942
0.868868,37.9008
0.866794,37.8684
0.864528,37.8467
0.862558,37.767
0.85957,37.7648
0.858152,37.6971
0.8577,37.6913
0.857133,37.5326
0.85565,37.4953
0.853667,37.4282
0.8512,37.3989
0.841842,37.2857
0.837111,37.2896
0.83476,37.2572
0.832892,37.188
0.831965,37.1117
0.828156,37.0709
0.827257,36.9247
0.825886,36.8315
0.824602,36.7562
0.823228,36.6967
0.820585,36.6376
0.818138,36.587
0.815962,36.5935
0.818256,36.4802
0.811451,36.4286
0.809813,36.3934
0.80769,36.3575
0.806312,36.3048
0.804871,36.2587
0.804683,36.1498
0.800821,36.1061
0.800079,36.0273
0.800538,35.9446
0.795052,35.8868
0.795126,35.8075
0.795424,35.7705
0.796136,35.7485
0.79276,35.6997
0.790252,35.6
0.78802,35.5345
0.784384,35.4746
0.781854,35.4064
0.779153,35.2888
0.777793,35.1564
0.77261,35.1722
0.770798,35.1114
0.768646,35.0729
0.769965,34.9636
0.769557,34.892
0.769198,34.814
0.765612,34.7086
0.764021,34.6097
0.761856,34.4795
0.760636,34.3858
0.754967,34.3791
0.754336,34.3018
0.752611,34.2192
0.746504,34.1007
0.745747,34.0469
0.742749,33.9466
0.741845,33.9353
0.74022,33.8717
0.733392,33.7905
0.731633,33.6675
0.729406,33.678
0.727581,33.5154
0.726241,33.5174
0.723906,33.4807
0.721422,33.343
0.720647,33.3566
0.71679,33.3661
0.713975,33.264
0.713242,33.2013
0.71275,33.0913
0.711188,33.0467
0.708896,33.0142
0.708601,33.0032
0.707437,33.0189
0.707701,33.0478
0.70927,32.9609
0.707874,32.9461
0.707364,32.9151
0.701589,32.8749
0.700019,32.8504
0.698094,32.7904
0.69629,32.7438
0.694268,32.7429
0.691884,32.702
0.689735,32.6536
0.686587,32.5963
0.68464,32.5248
0.684067,32.4787
0.682204,32.4313
0.680624,32.3697
0.678623,32.3719
0.67744,32.2949
0.676359,32.2491
0.6759,32.1674
0.675378,32.1004
0.674344,32.0314
0.673138,31.9717
0.671696,31.9539
0.670127,31.9035
0.669018,31.9356
0.668353,31.9039
0.66679,31.8931
0.664275,31.8197
0.662503,31.7988
0.659538,31.8117
0.657582,31.7529
0.658235,31.7469
0.654443,31.6951
0.653017,31.5846
0.652665,31.5087
0.651419,31.4208
0.653423,31.3975
0.650183,31.3254
0.649384,31.3283
0.647931,31.3297
0.647286,31.3097
0.645957,31.3091
0.644149,31.317
0.643221,31.2644
0.643258,31.2766
0.642252,31.2909
0.639737,31.2627
0.637823,31.2333
0.6369,31.1709
0.63456,31.1579
0.632971,31.159
0.632068,31.1474
0.630616,31.1269
0.628782,31.087
0.626863,31.0625
0.626222,30.9986
0.626015,30.9364
0.625218,30.8689
0.624773,30.7913
0.6239,30.7052
0.622618,30.7037
0.621739,30.6817
0.620406,30.5867
0.619694,30.531
0.618991,30.5306
0.617565,30.5397
0.616356,30.4363
0.616164,30.3665
0.615119,30.3772
0.613867,30.3778
0.611901,30.3132
0.610511,30.3146
0.609606,30.2905
0.608661,30.2545
0.607735,30.2073
0.60913,30.1198
0.60869,30.1142
0.607451,30.0736
0.607232,29.9649
0.606116,29.9353
0.604885,29.9216
0.603799,29.9027
0.603217,29.8753
0.602365,29.8003
0.601462,29.7425
0.600333,29.7365
0.599822,29.7591
0.598004,29.6927
0.596095,29.6453
0.59527,29.6045
0.594301,29.5523
0.594143,29.5551
0.593585,29.5283
0.592366,29.4644
0.59194,29.4596
0.59091,29.4466
0.588412,29.3908
0.587452,29.3722
0.586799,29.3556
0.585591,29.2546
0.584422,29.1812
0.583786,29.1429
0.584463,29.0795
0.583437,29.0561
0.582997,29.0157
0.581912,28.9818
0.579642,28.963
0.578801,28.9362
0.576412,28.9001
0.575519,28.8125
0.572814,28.7301
0.571352,28.7281
0.570802,28.7119
0.570144,28.6939
0.568887,28.6191
0.567766,28.5564
0.565501,28.5258
0.564328,28.4979
0.563337,28.4718
0.562186,28.4275
0.561304,28.3883
0.560741,28.3047
0.560179,28.2725
0.559627,28.238
0.558869,28.2145
0.557868,28.1984
0.55596,28.1812
0.554564,28.1857
0.551893,28.154
0.55109,28.1165
0.550858,28.0402
0.550408,28.0449
0.54972,28.0024
0.548799,27.9612
0.547745,27.9512
0.546936,27.9436
0.546327,27.8695
0.544116,27.8265
0.542625,27.8251
0.541477,27.8094
0.540873,27.7426
0.540195,27.7113
0.539201,27.6367
0.538239,27.5829
0.537958,27.5415
0.536943,27.5172
0.536459,27.4714
0.5359,27.42
0.535479,27.3815
0.534496,27.3635
0.53362,27.3409
0.533198,27.3264
0.540981,27.2907
0.540402,27.2274
0.539332,27.1741
0.541339,27.1205
0.54081,27.0979
0.540018,27.0806
0.538355,27.0565
0.53816,27.0313
0.537749,26.9852
0.536927,26.962
0.536115,26.9263
0.532505,26.871
0.531821,26.8164
0.531666,26.824
0.531458,26.7866
0.531351,26.7369
0.534803,26.7082
0.534013,26.6571
0.533182,26.6292
0.532547,26.5891
0.530661,26.5502
0.529746,26.5031
0.529257,26.46
0.528565,26.4171
0.527545,26.4169
0.524935,26.3787
0.521215,26.3637
0.520553,26.3774
0.519093,26.341
0.51834,26.3163
0.517794,26.3032
0.516471,26.2638
0.515999,26.2699
0.513814,26.2673
0.513157,26.2369
0.51258,26.2077
0.512313,26.1933
0.510907,26.1832
0.510376,26.1953
0.509006,26.1664
0.507661,26.1068
0.507268,26.0695
0.506787,26.0618
0.506076,26.0612
0.504878,26.0327
0.503942,26.008
0.502972,25.9631
0.502072,25.912
0.501624,25.86
0.500381,25.7964
0.495679,25.7702
0.4951,25.7117
0.494671,25.6598
0.494332,25.5996
0.492617,25.5496
0.492251,25.5519
0.491521,25.5252
0.490951,25.5354
0.487957,25.5079
0.487062,25.4887
0.486736,25.4812
0.486357,25.4397
0.485246,25.4
0.485011,25.3765
0.484337,25.3105
0.484093,25.3038
0.483245,25.2624
0.482422,25.2656
0.480987,25.243
0.480216,25.1953
0.479531,25.161
0.478244,25.1171
0.470328,25.0872
0.46943,25.0855
0.469046,25.0706
0.468528,25.0434
0.467662,25.0051
0.467728,24.9817
0.467509,24.9593
0.467219,24.9731
0.467366,24.9453
0.466805,24.9413
0.466105,24.9015
0.465703,24.8719
0.464969,24.8479
0.464818,24.8095
0.464569,24.7892
0.464148,24.7509
0.462685,24.7462
0.458949,24.7161
0.457072,24.7186
0.456408,24.7195
0.455666,24.7303
0.452792,24.7198
0.452464,24.687
0.451703,24.6672
0.451229,24.6395
0.450722,24.6573
0.450372,24.6558
0.449707,24.6164
0.449278,24.5339
0.44844,24.5258
0.447579,24.524
0.44683,24.5193
0.445754,24.5064
0.443843,24.4949
0.443033,24.4839
0.442297,24.4448
0.441627,24.4708
0.440541,24.4668
0.440217,24.4162
0.43949,24.4344
0.438835,24.4111
0.437776,24.3647
0.436256,24.3733
0.435686,24.3357
0.435314,24.3391
0.431945,24.3165
0.431937,24.2687
0.431657,24.2468
0.43139,24.2106
0.430994,24.1607
0.430422,24.1095
0.429608,24.0932
0.429695,24.0432
0.429235,23.9976
0.429094,23.9683
0.431303,23.9319
0.431102,23.9259
0.429528,23.9029
0.42844,23.8776
0.428085,23.8557
0.427518,23.8512
0.426925,23.8195
0.426485,23.8104
0.426059,23.8027
0.425319,23.7362
0.424853,23.7124
0.424516,23.6755
0.424265,23.6397
0.423692,23.6096
0.422362,23.6106
0.421583,23.6065
0.421327,23.5663
0.421241,23.5748
0.420854,23.5565
0.419273,23.5359
0.41854,23.5434
0.417894,23.5152
0.417134,23.5195
0.416469,23.4863
0.415761,23.4399
0.413719,23.4274
0.413031,23.3789
0.412057,23.3497
0.411376,23.3361
0.410771,23.3306
0.410425,23.3102
0.410123,23.2962
0.409842,23.2877
0.408996,23.2864
0.408145,23.2594
0.407407,23.2113
0.406449,23.1844
0.406039,23.1698
0.405724,23.1247
0.405425,23.1142
0.404517,23.085
0.404437,23.0585
0.404231,23.0495
0.403468,23.0437
0.402949,23.0187
0.402481,23.0004
0.402131,22.9405
0.40142,22.9366
0.401426,22.9066
0.401169,22.9014
0.402036,22.8834
0.401553,22.8554
0.400776,22.8375
0.400461,22.8254
0.400142,22.8226
0.399613,22.7509
0.399379,22.7289
0.39872,22.7139
0.398268,22.6889
0.39813,22.6736
0.397743,22.6523
0.397384,22.6353
0.396982,22.6558
0.396552,22.6602
0.396333,22.6281
0.395462,22.6143
0.395666,22.6014
0.394971,22.5639
0.394646,22.5593
0.393779,22.5099
0.392971,22.4714
0.393094,22.4558
0.391345,22.4123
0.390978,22.3792
0.39095,22.3286
0.390053,22.3103
0.389404,22.3286
0.389168,22.3154
0.38825,22.2827
0.387564,22.2453
0.387048,22.2573
0.386652,22.2137
0.385864,22.1868
0.385416,22.1654
0.384733,22.1335
0.384401,22.1051
0.383538,22.0771
0.382976,22.0602
0.38261,22.0542
0.382082,22.0365
0.381761,22.0394
0.381314,22.0348
0.380936,21.9996
0.380542,21.9779
0.379916,21.9449
0.379739,21.9158
0.379798,21.8785
0.3792,21.8554
0.378971,21.8551
0.377622,21.8536
0.377114,21.8567
0.376928,21.804
0.376563,21.805
0.374955,21.7904
0.374325,21.7627
0.3735,21.7523
0.373177,21.7152
0.372762,21.7098
0.371794,21.6876
0.371524,21.6929
0.371153,21.6663
0.370558,21.6356
0.370173,21.6377
0.369474,21.6035
0.369238,21.5983
0.368744,21.5764
0.368155,21.5688
0.367701,21.5608
0.367578,21.5606
0.367316,21.5841
0.366714,21.5543
0.366521,21.5105
0.366207,21.4736
0.36594,21.444
0.365948,21.4407
0.365377,21.4205
0.36502,21.4352
0.363766,21.3962
0.363227,21.3754
0.363209,21.3709
0.362998,21.3581
0.362692,21.3337
0.362493,21.2991
0.361779,21.2761
0.361513,21.2531
0.361129,21.2417
0.360864,21.2426
0.360447,21.1837
0.359956,21.1704
0.35972,21.1422
0.359345,21.1262
0.358777,21.121
0.358156,21.1067
0.358013,21.0653
0.357524,21.051
0.35697,21.0208
0.356463,21.0204
0.354974,21.0129
0.354459,21.002
0.354402,20.9785
0.354164,20.963
0.354073,20.9544
0.353852,20.944
0.353531,20.9134
0.353342,20.8638
0.352977,20.8535
0.352595,20.8471
0.353162,20.8152
0.352822,20.8177
0.352602,20.8129
0.35237,20.7861
0.351958,20.791
0.35174,20.7835
0.35137,20.7842
0.350711,20.758
0.349934,20.7188
0.349386,20.7065
0.349307,20.667
0.349095,20.6735
0.348483,20.6686
0.347423,20.6773
0.347159,20.6697
0.34677,20.688
0.346583,20.6815
0.345789,20.6731
0.345415,20.6303
0.345952,20.6247
0.343529,20.6145
0.34299,20.5998
0.342647,20.5886
0.342344,20.5827
0.342134,20.5606
0.341789,20.5607
0.341769,20.5424
0.341384,20.5197
0.338111,20.5131
0.337696,20.5036
0.337477,20.491
0.337633,20.4756
0.337383,20.4691
0.337433,20.47
0.337141,20.4423
0.336877,20.4114
0.336477,20.3879
0.33622,20.3686
0.335972,20.3481
0.335555,20.3455
0.335231,20.3322
0.334668,20.3112
0.334143,20.288
0.333854,20.2954
0.333383,20.2976
0.333212,20.28
0.332548,20.268
0.332481,20.2692
0.332232,20.2176
0.332223,20.206
0.331609,20.1893
0.33153,20.176
0.330962,20.1966
0.330764,20.1658
0.330526,20.1463
0.330442,20.1458
0.330204,20.138
0.329406,20.1063
0.328959,20.0938
0.328547,20.0717
0.328287,20.0662
0.328128,20.0708
0.327957,20.0758
0.327608,20.0742
0.327362,20.0518
0.327173,20.0547
0.32658,20.0704
0.326415,20.051
0.326217,20.0556
0.32587,20.0365
0.325684,20.0075
0.324885,19.9764
0.324554,19.9511
0.324771,19.9223
0.324519,19.9131
0.324374,19.8975
0.324101,19.8845
0.324061,19.8207
0.324028,19.7872
0.323736,19.7896
0.323088,19.776
0.322865,19.7572
0.322562,19.7627
0.322453,19.7563
0.322279,19.7343
0.322136,19.7174
0.321849,19.7046
0.321167,19.7007
0.32088,19.7007
0.320704,19.6828
0.320727,19.6394
0.320414,19.6285
0.319171,19.6003
0.318963,19.5969
0.317711,19.5861
0.317616,19.5726
0.31686,19.5511
0.316604,19.5461
0.31614,19.5535
0.315914,19.5401
0.315477,19.5478
0.315101,19.55
0.314788,19.5501
0.314498,19.5292
0.313845,19.5183
0.313256,19.5064
0.312989,19.5038
0.312704,19.4998
0.312397,19.5017
0.312021,19.4878
0.3117,19.4777
0.311223,19.4731
0.310948,19.4473
0.310588,19.441
0.310005,19.4211
0.309914,19.4057
0.309598,19.3988
0.309317,19.3871
0.309379,19.3891
0.308921,19.3884
0.308196,19.3873
0.307852,19.3652
0.307392,19.3306
0.307011,19.3472
0.306807,19.3303
0.306863,19.3195
0.306342,19.3222
0.305756,19.2912
0.305603,19.3108
0.305351,19.2963
0.305223,19.2917
0.305008,19.2833
0.304661,19.2726
0.304559,19.2338
0.304217,19.2303
0.303696,19.2039
0.301914,19.2011
0.301596,19.2049
0.301428,19.196
0.301122,19.1838
