1,355.667
1.28406,339.333
1.49421,322.444
1.63823,305.417
1.85515,292.6
2.10127,288.5
2.25919,278.286
2.37794,280.042
2.59258,272.63
2.71731,271.467
2.78587,269.667
2.94573,266.944
3.09677,268.41
3.20094,265.952
3.29152,263.178
3.44292,257.979
3.50491,253.922
3.59738,252.407
3.6677,250.105
3.6761,247.567
3.6967,243.349
3.74773,241.076
3.80914,239.072
3.919,236.861
3.98725,235.12
4.07481,233.795
4.10725,232.111
4.11115,230.31
4.16318,227.977
4.19872,228.4
4.29051,227.14
4.30634,225.729
4.33979,223.475
4.33028,222.353
4.34675,222.705
4.36672,220.62
4.37902,219.252
4.40728,218.781
4.42537,217.47
4.44505,215.6
4.42818,214.423
4.44678,213.008
4.46272,212.186
4.44364,211.909
4.44313,211.178
4.4324,209.978
4.43325,209.532
4.44892,208.785
4.49652,208.15
4.50564,207.693
4.51859,206.817
4.51117,205.647
4.54032,204.83
4.55936,203.827
4.60816,203.939
4.62162,203.19
4.60694,202.62
4.5857,201.943
4.58578,201.429
4.55722,200.689
4.57233,200.169
4.5377,199.559
4.5502,197.571
4.55321,196.62
4.52942,196.138
4.52392,195.601
4.48081,194.826
4.45882,193.843
4.45468,192.812
4.45207,191.938
4.43556,191.296
4.42091,190.648
4.4173,190.411
4.38369,189.396
4.38225,188.751
4.34776,188.531
4.33097,188.398
4.30521,187.62
4.2913,186.764
4.25943,186.392
4.23097,186.37
4.22308,185.984
4.21117,185.518
4.21495,185.06
4.21135,185.255
4.21469,184.907
4.17765,184.69
4.15845,184.352
4.14336,184.022
4.14097,183.715
4.12,182.934
4.10393,182.717
4.08075,182.548
4.06782,182.099
4.06432,181.926
4.06019,182.16
4.05317,181.598
4.04447,180.912
4.03221,180.818
4.02372,180.29
4.00664,179.97
4.0036,179.503
3.99278,179.298
3.97623,178.974
3.96477,178.505
3.93623,178.173
3.90591,177.636
3.89953,176.907
3.89019,176.664
3.85815,176.27
3.85693,175.916
3.82148,175.265
3.82227,175.094
3.79703,174.751
3.77665,174.29
3.75808,173.813
3.72731,173.49
3.68646,172.946
3.66752,172.336
3.65945,171.883
3.63748,170.821
3.62336,169.997
3.59484,169.626
3.56548,169.202
3.53143,168.664
3.50501,167.974
3.48484,167.247
3.46882,166.536
3.45649,165.997
3.43236,165.515
3.40222,164.941
3.37675,164.611
3.36023,163.985
3.34127,163.664
3.32824,162.854
3.31188,162.1
3.31227,161.608
3.2895,160.957
3.27145,160.211
3.25385,160.098
3.24158,159.809
3.21849,159.439
3.20008,159.04
3.16953,158.449
3.14665,158.336
3.13333,157.667
3.11851,157.018
3.10125,156.342
3.08135,156.009
3.05606,155.496
3.0227,155.079
3.01755,154.605
3.00696,154.105
3.00056,153.76
2.97295,153.443
2.95921,152.814
2.94293,152.476
2.91815,151.892
2.90658,151.491
2.90528,150.704
2.88972,150.186
2.87301,149.695
2.86788,149.014
2.84624,148.392
2.82306,147.867
2.80461,147.548
2.79093,146.96
2.77793,146.45
2.77011,145.852
2.75656,145.329
2.75325,144.875
2.73818,144.335
2.7321,143.688
2.71316,143.285
2.70345,142.916
2.69684,142.439
2.68507,141.891
2.66875,141.504
